#x y z mass
#[Mpc/h] [Mpc/h] [Mpc/h] [Msun/h]
168.5342 140.3722 30.9562 0.2535E+13
43.2627 142.0560 132.0322 0.2535E+13
35.3078 27.5740 197.3798 0.2535E+13
7.8060 78.7046 156.3112 0.2535E+13
107.1761 174.7777 166.7061 0.2530E+13
152.2449 58.8228 185.7237 0.2530E+13
48.4392 153.6354 0.8558 0.2530E+13
80.7554 115.6791 73.2927 0.2530E+13
19.0285 123.7976 77.3294 0.2530E+13
6.6873 157.4467 87.4604 0.2530E+13
19.2305 80.9031 146.0309 0.2530E+13
113.4051 39.1763 36.3339 0.2530E+13
166.9700 88.3766 3.9901 0.2530E+13
45.1532 196.9891 25.6906 0.2530E+13
93.9267 173.4726 41.9384 0.2530E+13
8.3483 117.8805 29.2628 0.2530E+13
36.1142 117.0884 11.3236 0.2530E+13
76.3658 149.5766 25.5437 0.2530E+13
38.8546 136.7186 19.9485 0.2530E+13
130.7453 45.7768 116.2927 0.2530E+13
70.1785 10.6003 64.4427 0.2530E+13
76.5602 34.0353 52.5392 0.2530E+13
142.7072 24.9568 156.9593 0.2530E+13
119.7657 187.9758 75.0653 0.2530E+13
142.8364 66.7034 86.9751 0.2530E+13
169.1100 30.9563 61.2437 0.2530E+13
198.9128 56.1207 69.2198 0.2530E+13
48.3640 39.8263 137.7120 0.2530E+13
184.6107 119.9173 6.0712 0.2530E+13
162.2618 117.2771 23.1369 0.2530E+13
37.0740 139.8284 118.6727 0.2530E+13
187.1752 106.0016 121.7365 0.2530E+13
190.2534 185.3091 104.4570 0.2530E+13
163.2478 120.2173 144.3227 0.2530E+13
75.6893 78.3539 164.8751 0.2530E+13
20.0305 45.1970 162.6743 0.2530E+13
8.0945 77.8576 165.7564 0.2530E+13
184.2289 120.4774 158.2769 0.2525E+13
73.9527 178.5641 173.7326 0.2525E+13
11.1553 159.4907 195.6006 0.2525E+13
45.3593 118.2436 189.5787 0.2525E+13
182.0157 65.7936 168.8708 0.2525E+13
62.6545 118.4230 78.0498 0.2525E+13
78.3629 150.6666 94.6201 0.2525E+13
45.9693 132.7756 70.9615 0.2525E+13
141.0715 13.9741 54.7243 0.2525E+13
146.7414 29.2350 44.7152 0.2525E+13
117.7294 95.5211 52.7198 0.2525E+13
175.9687 12.2943 40.4695 0.2525E+13
146.1234 20.9617 109.8043 0.2525E+13
90.9385 188.0487 6.5407 0.2525E+13
176.0203 9.0834 141.9282 0.2525E+13
164.6140 49.6525 152.0800 0.2525E+13
165.2605 84.4718 137.2585 0.2525E+13
63.6980 14.1858 76.4034 0.2525E+13
158.1506 195.1451 43.2924 0.2525E+13
120.2060 187.7217 45.6380 0.2525E+13
14.3703 51.3536 28.1001 0.2525E+13
69.3480 62.6634 123.9212 0.2525E+13
189.1019 150.4859 35.1253 0.2525E+13
158.9586 126.1161 25.3868 0.2525E+13
62.2080 131.4650 111.0611 0.2525E+13
119.6386 181.7891 134.2608 0.2525E+13
121.1972 137.5114 103.1593 0.2525E+13
159.2146 124.4483 114.2071 0.2525E+13
155.0351 171.1142 134.7432 0.2525E+13
44.2769 81.6472 168.5342 0.2525E+13
70.2100 84.3399 163.5063 0.2525E+13
163.6510 144.6949 160.7648 0.2520E+13
125.5436 169.6575 167.4993 0.2520E+13
123.9801 175.8576 174.6147 0.2520E+13
41.3887 179.6452 185.8363 0.2520E+13
168.7562 79.9780 174.2872 0.2520E+13
29.8564 110.9802 44.9923 0.2520E+13
117.7953 94.8322 137.5573 0.2520E+13
155.4645 46.7900 149.5888 0.2520E+13
162.3551 145.0218 91.5266 0.2520E+13
103.7271 197.9244 56.1609 0.2520E+13
42.5721 23.8238 14.7037 0.2520E+13
115.1971 31.6413 76.7095 0.2520E+13
118.4006 82.5503 79.3023 0.2520E+13
0.1169 87.7378 189.0452 0.2520E+13
95.7399 15.7342 91.0351 0.2520E+13
66.8267 57.9673 106.3253 0.2520E+13
171.9274 0.1986 84.7013 0.2520E+13
185.7109 129.1964 28.0070 0.2520E+13
157.2191 183.2095 9.7911 0.2520E+13
61.1720 32.9098 39.9089 0.2520E+13
38.0620 142.7578 157.9045 0.2520E+13
45.8810 117.7336 154.3953 0.2520E+13
76.5033 123.9455 157.1703 0.2520E+13
118.7337 186.3106 118.9112 0.2520E+13
178.9622 195.2392 143.2153 0.2520E+13
181.6963 193.9916 146.3681 0.2520E+13
122.8481 181.4809 143.9564 0.2520E+13
35.0991 67.8111 159.8884 0.2520E+13
25.9120 92.8754 191.6695 0.2520E+13
156.4821 154.4363 162.5681 0.2515E+13
116.1087 171.1789 173.1702 0.2515E+13
60.3416 142.9110 189.6110 0.2515E+13
64.4043 193.5506 188.8525 0.2515E+13
128.4628 23.6981 190.4789 0.2515E+13
62.5459 115.1562 89.8904 0.2515E+13
9.2901 115.7351 76.8254 0.2515E+13
192.4167 31.0531 46.2750 0.2515E+13
38.8632 189.6635 16.4504 0.2515E+13
69.8730 168.8240 21.1144 0.2515E+13
123.4532 88.8875 127.3177 0.2515E+13
135.7800 84.0228 145.4158 0.2515E+13
170.5228 16.0029 136.1171 0.2515E+13
100.8695 8.0672 118.0976 0.2515E+13
161.4027 59.1201 142.7906 0.2515E+13
50.0645 171.2644 1.0232 0.2515E+13
189.7949 120.1795 64.6653 0.2515E+13
118.4051 172.4182 58.1480 0.2515E+13
97.1690 12.1293 11.6614 0.2515E+13
62.5511 47.8699 17.7764 0.2515E+13
136.0941 53.5068 96.8820 0.2515E+13
18.0772 89.9178 125.0790 0.2515E+13
100.9653 143.7467 5.0037 0.2515E+13
199.6194 148.1323 116.5616 0.2515E+13
110.7443 130.9855 126.0915 0.2515E+13
22.2898 83.0431 147.8323 0.2515E+13
108.7081 98.8217 18.0361 0.2510E+13
189.4355 9.6643 165.7197 0.2510E+13
167.1816 78.9526 176.9911 0.2510E+13
14.2525 192.1976 44.2482 0.2510E+13
15.0651 154.9251 49.9877 0.2510E+13
187.6395 21.6003 25.9945 0.2510E+13
17.0651 142.0963 24.4734 0.2510E+13
102.3023 187.9666 67.8877 0.2510E+13
150.6435 127.5972 47.1074 0.2510E+13
25.8114 17.8934 18.6902 0.2510E+13
26.9927 75.3226 34.5338 0.2510E+13
120.7429 13.5506 77.6853 0.2510E+13
190.1856 156.5313 34.4167 0.2510E+13
144.9749 169.5227 20.8826 0.2510E+13
175.8039 121.7537 6.2030 0.2510E+13
170.4221 115.8457 16.8846 0.2510E+13
19.3817 190.2068 148.3848 0.2510E+13
97.1272 185.4640 115.7677 0.2510E+13
9.4363 137.5745 142.8059 0.2510E+13
19.6224 171.1631 117.3379 0.2510E+13
62.4438 131.4427 0.9152 0.2510E+13
23.1844 63.5857 181.0583 0.2510E+13
43.2372 38.3155 176.5084 0.2510E+13
81.1753 36.2238 198.8625 0.2510E+13
13.8641 58.8889 157.5662 0.2510E+13
126.4690 166.2115 167.3069 0.2505E+13
178.2240 188.9527 171.6716 0.2505E+13
62.9458 169.2880 170.4740 0.2505E+13
51.4186 138.1455 188.2774 0.2505E+13
51.3729 133.9628 195.9960 0.2505E+13
95.8418 49.2962 199.2752 0.2505E+13
4.4909 144.8889 53.0470 0.2505E+13
3.8132 112.5299 55.5726 0.2505E+13
64.7859 119.3163 52.7868 0.2505E+13
46.0489 134.0446 70.9828 0.2505E+13
47.1313 112.5920 92.4436 0.2505E+13
173.7339 31.6523 118.5550 0.2505E+13
28.8257 107.3678 48.3245 0.2505E+13
9.3809 26.8148 42.4566 0.2505E+13
69.0245 73.2162 85.8279 0.2505E+13
82.7182 87.5536 42.7987 0.2505E+13
191.9634 168.5653 89.1816 0.2505E+13
50.5646 4.3881 20.9518 0.2505E+13
17.4447 56.4440 24.2835 0.2505E+13
120.0839 91.1251 68.6183 0.2505E+13
106.3946 6.5460 93.1068 0.2505E+13
155.5113 40.4636 81.2997 0.2505E+13
43.6135 54.9317 101.1058 0.2505E+13
71.1504 45.5461 133.4243 0.2505E+13
95.8667 77.6346 112.1168 0.2505E+13
13.4940 6.6851 54.8554 0.2505E+13
99.5952 138.0397 4.1800 0.2505E+13
157.3069 123.8727 34.7405 0.2505E+13
39.0521 175.7954 133.5233 0.2505E+13
80.6491 193.9777 118.8550 0.2505E+13
69.6555 133.7756 158.2581 0.2505E+13
17.0389 162.9636 109.1740 0.2505E+13
37.0762 181.0073 112.1929 0.2505E+13
77.2195 109.5369 119.6063 0.2505E+13
115.7722 197.2847 141.8162 0.2505E+13
63.7867 62.8281 184.1046 0.2505E+13
28.7480 78.9790 169.4243 0.2505E+13
171.2395 132.2486 153.2561 0.2500E+13
106.6136 146.5032 189.3278 0.2500E+13
42.3260 112.5254 198.3576 0.2500E+13
192.2052 63.7954 156.4935 0.2500E+13
113.4574 82.0703 190.9109 0.2500E+13
47.9223 109.1330 92.6316 0.2500E+13
42.9031 141.9619 75.0239 0.2500E+13
81.8006 123.6156 90.5624 0.2500E+13
182.4256 96.0759 1.2903 0.2500E+13
163.3668 92.7732 26.7981 0.2500E+13
187.5798 57.4051 24.7234 0.2500E+13
109.3428 193.4132 19.3848 0.2500E+13
186.9035 14.6095 144.4586 0.2500E+13
167.1059 68.0294 142.4654 0.2500E+13
81.2119 48.7918 51.5544 0.2500E+13
189.7870 198.7064 41.0803 0.2500E+13
174.9746 125.4937 39.2060 0.2500E+13
102.9989 194.1684 54.3807 0.2500E+13
64.9231 44.5677 36.5756 0.2500E+13
142.4996 94.5972 73.8608 0.2500E+13
139.2730 27.7616 71.4727 0.2500E+13
159.0827 3.2438 94.8989 0.2500E+13
26.3340 98.8261 117.0895 0.2500E+13
69.4086 71.9052 109.5284 0.2500E+13
73.9187 67.2538 117.1503 0.2500E+13
191.5010 104.6628 26.4207 0.2500E+13
163.2069 136.5095 22.8102 0.2500E+13
97.6978 111.5539 114.1413 0.2500E+13
72.4193 19.9215 195.8065 0.2500E+13
43.0785 106.1420 148.0642 0.2500E+13
24.0660 14.8112 172.0776 0.2500E+13
89.1227 191.0549 45.9789 0.2500E+13
35.7942 139.6406 169.6214 0.2495E+13
60.3937 187.9264 178.7601 0.2495E+13
113.3357 30.3669 185.5996 0.2495E+13
145.8668 83.5170 183.0691 0.2495E+13
158.3958 67.6796 175.3853 0.2495E+13
3.5460 5.3287 51.9360 0.2495E+13
38.2763 109.8690 79.0379 0.2495E+13
88.1616 187.6288 61.6851 0.2495E+13
117.6330 20.0767 30.2804 0.2495E+13
164.8951 96.0948 11.5880 0.2495E+13
86.6387 187.1951 9.2709 0.2495E+13
17.8755 124.2594 29.5302 0.2495E+13
54.4920 195.3806 41.5120 0.2495E+13
85.2149 169.2848 7.7413 0.2495E+13
70.1887 169.5128 21.6252 0.2495E+13
134.5242 47.6401 129.1593 0.2495E+13
186.6127 50.2937 148.9611 0.2495E+13
63.7497 85.8884 77.5195 0.2495E+13
82.3442 85.8235 54.4277 0.2495E+13
110.2105 197.1507 77.1838 0.2495E+13
76.3817 66.8992 31.3793 0.2495E+13
51.5721 104.1246 34.0495 0.2495E+13
139.9524 56.8527 114.1821 0.2495E+13
26.0520 67.9277 106.7996 0.2495E+13
170.4939 128.9103 14.1552 0.2495E+13
12.3438 133.7566 133.9508 0.2495E+13
27.7935 156.5056 140.2549 0.2495E+13
160.7035 137.1544 97.7167 0.2495E+13
98.9140 10.6070 128.9555 0.2490E+13
198.1240 103.0027 157.2213 0.2490E+13
66.9419 150.7226 176.9632 0.2490E+13
84.4683 187.0997 0.0271 0.2490E+13
148.6265 0.4919 185.3654 0.2490E+13
179.9958 82.6202 22.1919 0.2490E+13
173.9176 61.9435 45.3612 0.2490E+13
193.7243 29.4341 40.9884 0.2490E+13
139.8334 80.0837 52.1254 0.2490E+13
181.8295 72.5559 6.9009 0.2490E+13
20.9438 142.0511 33.4008 0.2490E+13
67.3494 158.6481 24.5892 0.2490E+13
86.1349 101.8303 59.6597 0.2490E+13
48.4017 31.7017 72.3823 0.2490E+13
199.0149 183.6042 88.3255 0.2490E+13
153.1667 80.5276 102.4606 0.2490E+13
65.0306 59.0946 107.4202 0.2490E+13
67.1741 106.2100 50.5736 0.2490E+13
132.9956 121.6125 1.7059 0.2490E+13
109.5455 106.3845 17.3697 0.2490E+13
178.6971 122.3949 21.5460 0.2490E+13
153.4798 104.7988 113.9093 0.2490E+13
192.9594 132.3363 147.6512 0.2490E+13
50.5152 10.2578 158.8226 0.2490E+13
57.3891 18.2711 158.1772 0.2490E+13
11.0867 69.9686 166.7671 0.2490E+13
199.1187 152.7587 124.3369 0.2490E+13
7.6666 126.7259 188.0616 0.2484E+13
67.7006 128.2627 168.8206 0.2484E+13
86.8578 171.0931 195.8344 0.2484E+13
98.0928 170.3082 191.9882 0.2484E+13
155.4527 36.4219 170.6226 0.2484E+13
3.8666 140.9344 199.6845 0.2484E+13
155.5617 97.7969 16.3371 0.2484E+13
165.3984 16.5835 136.9027 0.2484E+13
191.7067 128.5767 76.2891 0.2484E+13
194.4467 142.2539 88.0549 0.2484E+13
52.8253 61.2924 38.9278 0.2484E+13
58.0183 90.0050 41.0760 0.2484E+13
90.5251 29.2070 112.6291 0.2484E+13
27.7697 65.1064 132.4271 0.2484E+13
9.8178 140.5733 134.0560 0.2484E+13
175.3298 199.2506 140.7903 0.2484E+13
100.7591 108.5340 100.4082 0.2484E+13
164.9720 164.8797 126.1723 0.2484E+13
184.6795 141.5903 121.3678 0.2484E+13
197.6442 102.5884 143.4892 0.2484E+13
52.8743 92.6643 156.2147 0.2484E+13
74.5936 52.4145 195.8964 0.2484E+13
34.0649 66.8963 177.3243 0.2484E+13
103.5883 92.9933 0.2896 0.2479E+13
43.2619 125.9749 176.1901 0.2479E+13
173.9021 23.3459 0.1924 0.2479E+13
98.1481 34.8965 4.0199 0.2479E+13
199.8757 5.3679 53.4240 0.2479E+13
66.9192 139.1258 95.5151 0.2479E+13
65.1738 159.1123 64.8273 0.2479E+13
40.1792 118.5791 42.4015 0.2479E+13
155.0670 36.1424 6.0512 0.2479E+13
175.4141 71.3131 29.0056 0.2479E+13
30.4283 191.0509 42.8781 0.2479E+13
10.1632 163.2310 41.7816 0.2479E+13
26.8270 7.6351 70.9320 0.2479E+13
159.0623 135.8432 55.1332 0.2479E+13
66.1432 57.8426 11.2126 0.2479E+13
34.0378 105.6057 29.1781 0.2479E+13
11.3066 41.3258 32.7021 0.2479E+13
1.9863 38.0863 35.8588 0.2479E+13
174.3450 42.2640 154.3070 0.2479E+13
29.4955 49.9854 97.4034 0.2479E+13
199.1760 149.8676 34.3271 0.2479E+13
53.8915 149.9493 158.0113 0.2479E+13
43.5135 176.0606 108.0730 0.2479E+13
101.1987 101.7244 98.5698 0.2479E+13
32.0890 2.0463 172.6199 0.2479E+13
77.4977 38.4163 147.0818 0.2479E+13
24.1212 9.9997 165.3675 0.2479E+13
168.1114 171.7197 191.0101 0.2474E+13
102.6667 179.0237 162.2511 0.2474E+13
17.2802 185.7194 191.5606 0.2474E+13
151.9509 0.3404 2.8760 0.2474E+13
146.6245 33.1384 194.9268 0.2474E+13
168.0954 75.0396 192.2525 0.2474E+13
131.9461 63.6503 198.6444 0.2474E+13
36.7681 197.0197 32.7088 0.2474E+13
108.0861 35.2762 118.6089 0.2474E+13
28.6428 75.6320 43.5214 0.2474E+13
75.6018 22.2560 61.9361 0.2474E+13
195.7536 11.0932 54.1583 0.2474E+13
140.6256 67.8282 95.5389 0.2474E+13
171.1920 38.8932 61.7464 0.2474E+13
79.8736 51.3134 99.9513 0.2474E+13
90.8387 9.2702 130.8206 0.2474E+13
63.1197 1.9807 132.0281 0.2474E+13
44.6447 65.0714 93.6340 0.2474E+13
3.0250 33.4332 128.0172 0.2474E+13
11.7338 88.9352 191.4877 0.2474E+13
12.1767 88.3515 191.3399 0.2474E+13
36.6717 192.5993 185.2211 0.2469E+13
30.0013 185.1531 191.0052 0.2469E+13
33.1239 143.3440 163.2857 0.2469E+13
32.9463 148.0186 184.5676 0.2469E+13
99.0072 167.3750 184.2629 0.2469E+13
193.0961 24.7882 175.9588 0.2469E+13
44.0768 173.1109 66.0346 0.2469E+13
13.0207 156.0560 51.5203 0.2469E+13
139.7755 49.7224 51.3551 0.2469E+13
159.6400 9.2233 12.4241 0.2469E+13
135.8453 30.7921 113.4486 0.2469E+13
164.3446 90.5439 137.6381 0.2469E+13
159.0910 36.2373 111.9329 0.2469E+13
13.1123 102.6191 47.0616 0.2469E+13
66.8176 87.0530 58.5442 0.2469E+13
10.2560 73.1897 79.5930 0.2469E+13
85.5410 4.5584 63.8517 0.2469E+13
153.2557 165.4728 91.0448 0.2469E+13
127.2336 158.7061 48.4707 0.2469E+13
131.2703 18.5646 76.6267 0.2469E+13
21.1904 28.7212 122.0434 0.2469E+13
66.9531 100.8252 43.7691 0.2469E+13
166.0141 46.7991 109.2566 0.2469E+13
16.0405 143.9385 130.3685 0.2469E+13
159.1386 125.9148 109.3468 0.2469E+13
176.8758 144.3502 112.4974 0.2469E+13
36.5420 5.0303 174.3111 0.2469E+13
25.4991 90.3030 174.3229 0.2469E+13
146.3888 170.8566 174.6332 0.2464E+13
123.5041 129.1401 154.8356 0.2464E+13
102.7308 183.1036 188.6207 0.2464E+13
88.5520 127.8916 189.9984 0.2464E+13
12.3478 187.0542 185.5234 0.2464E+13
168.2245 98.6006 178.6329 0.2464E+13
192.8387 61.5236 25.6123 0.2464E+13
20.7047 187.9478 33.9219 0.2464E+13
127.1895 150.9270 151.0186 0.2464E+13
159.4748 0.2513 95.1587 0.2464E+13
18.0948 96.0600 83.4116 0.2464E+13
43.7069 109.2477 105.7425 0.2464E+13
120.9875 137.3391 64.3543 0.2464E+13
170.8990 113.2866 64.4194 0.2464E+13
78.2554 88.1012 23.6523 0.2464E+13
47.0249 34.5189 33.8524 0.2464E+13
185.6804 58.1624 91.8002 0.2464E+13
10.5162 104.4186 91.4480 0.2464E+13
60.8734 82.8590 136.8536 0.2464E+13
30.9209 95.5613 93.6874 0.2464E+13
37.6852 47.6891 123.5105 0.2464E+13
159.5530 124.6293 31.6980 0.2464E+13
88.5914 196.9207 126.7079 0.2464E+13
35.9285 147.9227 154.0511 0.2464E+13
32.7631 117.4951 125.1937 0.2464E+13
73.4320 58.3008 178.3194 0.2464E+13
10.4419 78.9177 160.6978 0.2464E+13
129.3668 125.5604 157.6158 0.2459E+13
4.1692 126.0117 194.8454 0.2459E+13
35.8983 159.4954 196.9278 0.2459E+13
145.3467 9.4954 183.4536 0.2459E+13
106.1514 86.4683 171.6045 0.2459E+13
109.5427 75.9979 182.0219 0.2459E+13
41.0971 186.5505 86.3747 0.2459E+13
4.3019 171.0423 47.1807 0.2459E+13
18.8271 158.0504 90.6206 0.2459E+13
33.8875 128.9947 68.8628 0.2459E+13
19.1321 132.6545 34.3905 0.2459E+13
89.1974 79.5501 63.6427 0.2459E+13
102.8108 124.6192 51.6049 0.2459E+13
114.3824 135.3785 43.2561 0.2459E+13
181.5592 130.5700 199.8519 0.2459E+13
175.5175 8.7648 57.3475 0.2459E+13
147.9926 43.2188 97.5214 0.2459E+13
25.7571 62.4009 114.6611 0.2459E+13
114.3386 105.4760 1.2893 0.2459E+13
65.6839 158.6754 137.0125 0.2459E+13
57.3928 69.0729 151.0549 0.2459E+13
110.8431 167.4778 180.4621 0.2454E+13
131.0496 147.2827 92.1754 0.2454E+13
38.1371 149.1022 188.5613 0.2454E+13
19.0153 193.6359 163.4466 0.2454E+13
142.4582 80.9185 187.7368 0.2454E+13
188.3393 69.0648 187.6148 0.2454E+13
196.0909 48.6023 193.9582 0.2454E+13
60.3653 112.6506 94.2204 0.2454E+13
10.8755 120.5954 67.1560 0.2454E+13
79.8604 160.3549 67.4356 0.2454E+13
80.4801 129.4865 47.8499 0.2454E+13
154.7775 197.0406 129.6698 0.2454E+13
159.0372 8.8577 5.6442 0.2454E+13
150.5645 33.0876 38.9026 0.2454E+13
180.6540 66.9281 33.4249 0.2454E+13
136.1138 45.3611 140.0110 0.2454E+13
68.6450 96.9991 52.6935 0.2454E+13
59.1653 26.9064 62.4084 0.2454E+13
14.1036 66.7542 63.8018 0.2454E+13
46.0956 14.3412 59.3751 0.2454E+13
45.0697 51.3943 42.9726 0.2454E+13
137.5812 182.6056 87.0844 0.2454E+13
177.3897 116.8683 36.3797 0.2454E+13
97.9770 50.2527 6.8494 0.2454E+13
6.6472 32.1023 19.5460 0.2454E+13
54.6089 0.7858 4.3748 0.2454E+13
55.6954 107.0143 6.9653 0.2454E+13
4.2288 18.2455 44.7661 0.2454E+13
127.6989 24.4287 86.8586 0.2454E+13
29.9887 16.7278 124.2823 0.2454E+13
41.7476 55.9477 103.7454 0.2454E+13
183.4855 133.2494 31.4090 0.2454E+13
99.6654 161.1455 7.7020 0.2454E+13
155.4716 134.4888 115.2305 0.2454E+13
117.7619 180.2568 136.7794 0.2454E+13
153.4056 179.9899 107.4508 0.2454E+13
195.1590 112.6572 104.2337 0.2454E+13
18.9313 95.9354 192.2368 0.2454E+13
52.6060 42.4618 183.7543 0.2454E+13
32.4705 172.6743 195.9573 0.2449E+13
52.2381 114.5097 189.3507 0.2449E+13
143.4424 70.4017 154.7966 0.2449E+13
8.6551 130.9308 88.5266 0.2449E+13
76.7928 117.2910 58.7177 0.2449E+13
37.9422 174.9342 92.6755 0.2449E+13
191.4282 13.4663 46.4913 0.2449E+13
89.8906 160.9146 24.4967 0.2449E+13
116.7943 40.4276 131.9727 0.2449E+13
190.9248 41.6996 121.3973 0.2449E+13
53.5501 20.2260 50.6510 0.2449E+13
83.6630 54.5704 77.1129 0.2449E+13
75.8696 78.7927 82.3821 0.2449E+13
44.4161 109.8129 105.3706 0.2449E+13
103.5528 153.8911 66.1834 0.2449E+13
165.9835 165.5881 67.8289 0.2449E+13
54.6910 2.2929 10.8409 0.2449E+13
83.3140 88.2108 7.5609 0.2449E+13
69.7527 3.8611 6.3806 0.2449E+13
122.6567 50.5170 61.8055 0.2449E+13
110.3013 94.6247 100.7861 0.2449E+13
98.7349 124.8649 10.8276 0.2449E+13
20.2196 83.6916 133.4930 0.2449E+13
63.7241 47.0567 138.9578 0.2449E+13
184.2847 147.4673 31.1316 0.2449E+13
73.5155 146.7796 112.3095 0.2449E+13
79.8035 144.0597 143.3952 0.2449E+13
168.8189 165.6491 117.4456 0.2449E+13
148.2699 164.3075 140.4179 0.2449E+13
79.4908 13.5106 184.5589 0.2449E+13
49.8127 90.4113 146.5744 0.2449E+13
192.9744 162.8699 176.8265 0.2444E+13
24.4091 196.8614 165.5404 0.2444E+13
180.0103 84.5346 157.1609 0.2444E+13
35.5111 114.7673 90.6949 0.2444E+13
60.0607 127.8657 56.6565 0.2444E+13
76.0644 117.4237 56.4977 0.2444E+13
94.3987 133.4319 77.2707 0.2444E+13
77.4361 135.1423 96.7064 0.2444E+13
24.6067 133.0900 99.2946 0.2444E+13
145.5397 15.7790 21.6513 0.2444E+13
175.2266 34.1809 8.0379 0.2444E+13
67.2959 188.9762 35.7394 0.2444E+13
144.7658 5.1350 150.4993 0.2444E+13
62.3712 65.3570 80.7007 0.2444E+13
84.0303 34.7829 82.5084 0.2444E+13
30.0448 21.8384 49.3225 0.2444E+13
31.0857 52.1560 17.7862 0.2444E+13
53.7224 12.6264 28.1603 0.2444E+13
10.0047 21.9186 39.2261 0.2444E+13
134.6063 78.8332 84.5360 0.2444E+13
138.0688 40.7513 68.3374 0.2444E+13
19.5963 95.6088 141.9553 0.2444E+13
179.1551 184.9617 125.4748 0.2444E+13
184.3056 175.6390 95.4480 0.2444E+13
196.0890 131.0717 114.9802 0.2444E+13
146.1038 148.9811 157.2363 0.2439E+13
161.7034 129.2539 161.3656 0.2439E+13
116.7805 32.7207 194.7088 0.2439E+13
145.8163 42.4999 174.6665 0.2439E+13
155.0123 6.6602 193.8011 0.2439E+13
76.3174 119.0890 68.7108 0.2439E+13
30.2141 144.7302 75.5097 0.2439E+13
170.1154 85.3424 31.9861 0.2439E+13
176.2247 67.6214 3.9449 0.2439E+13
137.3760 54.0288 115.5002 0.2439E+13
187.3718 195.4700 41.6017 0.2439E+13
175.7578 195.6712 57.1149 0.2439E+13
123.8878 178.6439 65.9811 0.2439E+13
112.8427 103.1628 13.4826 0.2439E+13
34.0479 142.9614 158.6965 0.2439E+13
191.5649 90.6693 153.6696 0.2439E+13
196.9251 133.5630 149.2943 0.2439E+13
196.3215 129.8188 124.2887 0.2439E+13
85.5870 55.4542 195.4505 0.2439E+13
68.1411 64.6135 191.9336 0.2439E+13
56.3072 68.5962 149.0077 0.2439E+13
179.5693 117.4708 160.2688 0.2434E+13
174.0854 16.4456 162.2244 0.2434E+13
150.3737 6.4068 196.8088 0.2434E+13
25.6709 136.5401 75.7102 0.2434E+13
150.5932 89.0461 2.3104 0.2434E+13
179.6654 70.7808 21.2687 0.2434E+13
48.3388 127.7093 26.0926 0.2434E+13
41.0972 192.8575 20.9842 0.2434E+13
6.7179 111.1050 29.6033 0.2434E+13
188.8908 7.7692 145.6233 0.2434E+13
132.2637 0.8498 57.0710 0.2434E+13
66.5075 12.5520 47.1263 0.2434E+13
172.9946 156.2734 53.9209 0.2434E+13
178.0861 130.6983 49.1790 0.2434E+13
167.1393 148.6070 67.5815 0.2434E+13
160.6522 22.1389 58.6066 0.2434E+13
28.4465 87.5999 102.9841 0.2434E+13
94.1847 22.5699 116.6790 0.2434E+13
175.8458 135.7010 30.9275 0.2434E+13
47.5922 148.7306 137.7733 0.2434E+13
106.6197 98.4831 136.2868 0.2434E+13
183.6427 98.7488 188.0337 0.2434E+13
126.8061 175.4181 117.1867 0.2434E+13
197.9015 117.7141 150.0794 0.2434E+13
64.6423 28.2464 153.8210 0.2434E+13
71.6268 40.7919 189.4389 0.2434E+13
4.0319 87.1064 162.2381 0.2434E+13
52.7476 162.4062 174.3261 0.2429E+13
89.6842 172.1647 189.5970 0.2429E+13
70.0125 191.1133 181.1365 0.2429E+13
4.9379 191.4245 44.8879 0.2429E+13
47.9251 122.0763 0.7465 0.2429E+13
26.5173 188.7148 48.5080 0.2429E+13
155.4594 89.1337 2.0806 0.2429E+13
67.5669 196.6622 10.4025 0.2429E+13
25.7662 27.1099 42.3033 0.2429E+13
110.2945 135.7602 69.3543 0.2429E+13
158.3772 151.0602 37.2410 0.2429E+13
121.0027 172.8072 90.9321 0.2429E+13
67.0808 3.4586 35.8280 0.2429E+13
82.9247 8.8462 32.1809 0.2429E+13
63.7949 23.2146 17.4995 0.2429E+13
34.1485 38.3161 23.5357 0.2429E+13
82.7469 33.1307 129.9536 0.2429E+13
36.3524 127.2278 112.4759 0.2429E+13
4.7972 163.5852 131.5988 0.2429E+13
123.9698 141.2638 123.2057 0.2429E+13
164.6973 166.4433 111.4950 0.2429E+13
125.8154 115.2356 101.2891 0.2429E+13
136.5415 135.0150 107.1629 0.2429E+13
148.7140 116.1226 131.9178 0.2429E+13
124.5143 191.8558 143.1294 0.2429E+13
153.5835 181.3568 107.8836 0.2429E+13
178.2500 140.3858 108.3755 0.2429E+13
68.4578 38.8495 150.5106 0.2429E+13
75.3072 28.0283 154.0305 0.2429E+13
122.8014 90.1479 0.0853 0.2424E+13
5.7867 157.5902 193.8326 0.2424E+13
79.1848 175.2776 173.9095 0.2424E+13
71.5128 193.9113 177.9501 0.2424E+13
54.8825 140.0401 179.3607 0.2424E+13
24.4318 191.7728 49.0728 0.2424E+13
94.5281 174.9869 58.1097 0.2424E+13
25.8361 117.7668 44.1634 0.2424E+13
62.1411 198.8534 11.9583 0.2424E+13
197.7917 70.7332 21.8530 0.2424E+13
181.9295 51.5818 135.7686 0.2424E+13
72.2794 99.3970 54.7138 0.2424E+13
78.5127 45.9448 70.5271 0.2424E+13
83.9329 80.0079 55.9261 0.2424E+13
99.0128 50.1787 69.3102 0.2424E+13
